$ freqtrade list-pairs
2022-05-12 15:05:54,206 - freqtrade.configuration.load_config - INFO - Using config: config.json ...
2022-05-12 15:05:54,242 - freqtrade.loggers - INFO - Verbosity set to 0
2022-05-12 15:05:54,245 - freqtrade.configuration.configuration - INFO - Using user-data directory: /opt/freqtrade/user_data ...
2022-05-12 15:05:54,247 - freqtrade.configuration.configuration - INFO - Using data directory: /opt/freqtrade/user_data/data/binance ...
2022-05-12 15:05:54,248 - freqtrade.configuration.check_exchange - INFO - Checking exchange...
2022-05-12 15:05:54,280 - freqtrade.configuration.check_exchange - INFO - Exchange "binance" is officially supported by the Freqtrade development team.
2022-05-12 15:05:54,281 - freqtrade.configuration.configuration - INFO - Using pairlist from configuration.
2022-05-12 15:05:54,281 - freqtrade.configuration.config_validation - INFO - Validating configuration ...
2022-05-12 15:05:54,289 - freqtrade.exchange.exchange - INFO - Instance is running with dry_run enabled
2022-05-12 15:05:54,290 - freqtrade.exchange.exchange - INFO - Using CCXT 1.81.43
2022-05-12 15:05:54,360 - freqtrade.exchange.exchange - INFO - Using Exchange "Binance"
2022-05-12 15:05:54,362 - freqtrade.resolvers.exchange_resolver - INFO - Using resolved exchange 'Binance'...
2022-05-12 15:05:54,363 - freqtrade.exchange.exchange - INFO - Markets were not loaded. Loading them now..

Exchange Binance has 1465 active pairs:
+--------------+---------------+----------+---------+----------+--------+----------+----------+------------+
|           Id |        Symbol |     Base |   Quote |   Active |   Spot |   Margin |   Future |   Leverage |
|      WINUSDT |      WIN/USDT |      WIN |    USDT |     True |   Spot |   Margin |          |          1 |
|      WINGBTC |      WING/BTC |     WING |     BTC |     True |   Spot |          |          |          1 |
|     WINGBUSD |     WING/BUSD |     WING |    BUSD |     True |   Spot |          |          |          1 |
|     WINGUSDT |     WING/USDT |     WING |    USDT |     True |   Spot |          |          |          1 |
|     WNXMUSDT |     WNXM/USDT |     WNXM |    USDT |     True |   Spot |   Margin |          |          1 |
|       WOOBNB |       WOO/BNB |      WOO |     BNB |     True |   Spot |          |          |          1 |
|       WOOBTC |       WOO/BTC |      WOO |     BTC |     True |   Spot |          |          |          1 |
|      WOOBUSD |      WOO/BUSD |      WOO |    BUSD |     True |   Spot |          |          |          1 |
|      WOOUSDT |      WOO/USDT |      WOO |    USDT |     True |   Spot |   Margin |          |          1 |
|       WRXBNB |       WRX/BNB |      WRX |     BNB |     True |   Spot |          |          |          1 |
|       WRXBTC |       WRX/BTC |      WRX |     BTC |     True |   Spot |          |          |          1 |
|      WRXBUSD |      WRX/BUSD |      WRX |    BUSD |     True |   Spot |          |          |          1 |
|      WRXUSDT |      WRX/USDT |      WRX |    USDT |     True |   Spot |          |          |          1 |
|       WTCBTC |       WTC/BTC |      WTC |     BTC |     True |   Spot |          |          |          1 |
|      WTCUSDT |      WTC/USDT |      WTC |    USDT |     True |   Spot |          |          |          1 |
|      XECBUSD |      XEC/BUSD |      XEC |    BUSD |     True |   Spot |   Margin |          |          1 |
|      XECUSDT |      XEC/USDT |      XEC |    USDT |     True |   Spot |   Margin |          |          1 |
|       XEMBTC |       XEM/BTC |      XEM |     BTC |     True |   Spot |          |          |          1 |
|      XEMUSDT |      XEM/USDT |      XEM |    USDT |     True |   Spot |   Margin |          |          1 |
|       XLMBNB |       XLM/BNB |      XLM |     BNB |     True |   Spot |          |          |          1 |
|       XLMBTC |       XLM/BTC |      XLM |     BTC |     True |   Spot |   Margin |          |          1 |
|      XLMBUSD |      XLM/BUSD |      XLM |    BUSD |     True |   Spot |   Margin |          |          1 |
|       XLMETH |       XLM/ETH |      XLM |     ETH |     True |   Spot |          |          |          1 |
|       XLMEUR |       XLM/EUR |      XLM |     EUR |     True |   Spot |          |          |          1 |
|       XLMTRY |       XLM/TRY |      XLM |     TRY |     True |   Spot |          |          |          1 |
|      XLMUSDT |      XLM/USDT |      XLM |    USDT |     True |   Spot |   Margin |          |          1 |
|       XMRBNB |       XMR/BNB |      XMR |     BNB |     True |   Spot |          |          |          1 |
|       XMRBTC |       XMR/BTC |      XMR |     BTC |     True |   Spot |   Margin |          |          1 |
|      XMRBUSD |      XMR/BUSD |      XMR |    BUSD |     True |   Spot |   Margin |          |          1 |
|       XMRETH |       XMR/ETH |      XMR |     ETH |     True |   Spot |   Margin |          |          1 |
|      XMRUSDT |      XMR/USDT |      XMR |    USDT |     True |   Spot |   Margin |          |          1 |
|       XNOBTC |       XNO/BTC |      XNO |     BTC |     True |   Spot |          |          |          1 |
|      XNOBUSD |      XNO/BUSD |      XNO |    BUSD |     True |   Spot |          |          |          1 |
|       XNOETH |       XNO/ETH |      XNO |     ETH |     True |   Spot |          |          |          1 |
|      XNOUSDT |      XNO/USDT |      XNO |    USDT |     True |   Spot |          |          |          1 |
|       XRPAUD |       XRP/AUD |      XRP |     AUD |     True |   Spot |          |          |          1 |
|      XRPBIDR |      XRP/BIDR |      XRP |    BIDR |     True |   Spot |          |          |          1 |
|       XRPBNB |       XRP/BNB |      XRP |     BNB |     True |   Spot |          |          |          1 |
|       XRPBRL |       XRP/BRL |      XRP |     BRL |     True |   Spot |          |          |          1 |
|       XRPBTC |       XRP/BTC |      XRP |     BTC |     True |   Spot |   Margin |          |          1 |
|      XRPBUSD |      XRP/BUSD |      XRP |    BUSD |     True |   Spot |   Margin |          |          1 |
|       XRPETH |       XRP/ETH |      XRP |     ETH |     True |   Spot |   Margin |          |          1 |
|       XRPEUR |       XRP/EUR |      XRP |     EUR |     True |   Spot |          |          |          1 |
|       XRPGBP |       XRP/GBP |      XRP |     GBP |     True |   Spot |          |          |          1 |
|       XRPRUB |       XRP/RUB |      XRP |     RUB |     True |   Spot |          |          |          1 |
|       XRPTRY |       XRP/TRY |      XRP |     TRY |     True |   Spot |          |          |          1 |
|      XRPTUSD |      XRP/TUSD |      XRP |    TUSD |     True |   Spot |          |          |          1 |
|      XRPUSDC |      XRP/USDC |      XRP |    USDC |     True |   Spot |   Margin |          |          1 |
|      XRPUSDT |      XRP/USDT |      XRP |    USDT |     True |   Spot |   Margin |          |          1 |
|  XRPDOWNUSDT |  XRPDOWN/USDT |  XRPDOWN |    USDT |     True |   Spot |          |          |          1 |
|    XRPUPUSDT |    XRPUP/USDT |    XRPUP |    USDT |     True |   Spot |          |          |          1 |
|       XTZBNB |       XTZ/BNB |      XTZ |     BNB |     True |   Spot |          |          |          1 |
|       XTZBTC |       XTZ/BTC |      XTZ |     BTC |     True |   Spot |   Margin |          |          1 |
|      XTZBUSD |      XTZ/BUSD |      XTZ |    BUSD |     True |   Spot |   Margin |          |          1 |
|       XTZETH |       XTZ/ETH |      XTZ |     ETH |     True |   Spot |          |          |          1 |
|       XTZTRY |       XTZ/TRY |      XTZ |     TRY |     True |   Spot |          |          |          1 |
|      XTZUSDT |      XTZ/USDT |      XTZ |    USDT |     True |   Spot |   Margin |          |          1 |
|       XVGBTC |       XVG/BTC |      XVG |     BTC |     True |   Spot |          |          |          1 |
|      XVGBUSD |      XVG/BUSD |      XVG |    BUSD |     True |   Spot |          |          |          1 |
|       XVGETH |       XVG/ETH |      XVG |     ETH |     True |   Spot |          |          |          1 |
|      XVGUSDT |      XVG/USDT |      XVG |    USDT |     True |   Spot |          |          |          1 |
|       XVSBNB |       XVS/BNB |      XVS |     BNB |     True |   Spot |          |          |          1 |
|       XVSBTC |       XVS/BTC |      XVS |     BTC |     True |   Spot |   Margin |          |          1 |
|      XVSBUSD |      XVS/BUSD |      XVS |    BUSD |     True |   Spot |   Margin |          |          1 |
|      XVSUSDT |      XVS/USDT |      XVS |    USDT |     True |   Spot |   Margin |          |          1 |
|       YFIBTC |       YFI/BTC |      YFI |     BTC |     True |   Spot |   Margin |          |          1 |
|      YFIBUSD |      YFI/BUSD |      YFI |    BUSD |     True |   Spot |   Margin |          |          1 |
|       YFIEUR |       YFI/EUR |      YFI |     EUR |     True |   Spot |          |          |          1 |
|      YFIUSDT |      YFI/USDT |      YFI |    USDT |     True |   Spot |   Margin |          |          1 |
|      YFIIBTC |      YFII/BTC |     YFII |     BTC |     True |   Spot |   Margin |          |          1 |
|     YFIIBUSD |     YFII/BUSD |     YFII |    BUSD |     True |   Spot |          |          |          1 |
|     YFIIUSDT |     YFII/USDT |     YFII |    USDT |     True |   Spot |   Margin |          |          1 |
|       YGGBNB |       YGG/BNB |      YGG |     BNB |     True |   Spot |          |          |          1 |
|       YGGBTC |       YGG/BTC |      YGG |     BTC |     True |   Spot |          |          |          1 |
|      YGGBUSD |      YGG/BUSD |      YGG |    BUSD |     True |   Spot |   Margin |          |          1 |
|      YGGUSDT |      YGG/USDT |      YGG |    USDT |     True |   Spot |   Margin |          |          1 |
|       ZECBNB |       ZEC/BNB |      ZEC |     BNB |     True |   Spot |          |          |          1 |
|       ZECBTC |       ZEC/BTC |      ZEC |     BTC |     True |   Spot |   Margin |          |          1 |
|      ZECBUSD |      ZEC/BUSD |      ZEC |    BUSD |     True |   Spot |          |          |          1 |
|       ZECETH |       ZEC/ETH |      ZEC |     ETH |     True |   Spot |          |          |          1 |
|      ZECUSDC |      ZEC/USDC |      ZEC |    USDC |     True |   Spot |          |          |          1 |
|      ZECUSDT |      ZEC/USDT |      ZEC |    USDT |     True |   Spot |   Margin |          |          1 |
|       ZENBNB |       ZEN/BNB |      ZEN |     BNB |     True |   Spot |          |          |          1 |
|       ZENBTC |       ZEN/BTC |      ZEN |     BTC |     True |   Spot |          |          |          1 |
|      ZENBUSD |      ZEN/BUSD |      ZEN |    BUSD |     True |   Spot |          |          |          1 |
|       ZENETH |       ZEN/ETH |      ZEN |     ETH |     True |   Spot |          |          |          1 |
|      ZENUSDT |      ZEN/USDT |      ZEN |    USDT |     True |   Spot |          |          |          1 |
|      ZILBIDR |      ZIL/BIDR |      ZIL |    BIDR |     True |   Spot |          |          |          1 |
|       ZILBNB |       ZIL/BNB |      ZIL |     BNB |     True |   Spot |          |          |          1 |
|       ZILBTC |       ZIL/BTC |      ZIL |     BTC |     True |   Spot |   Margin |          |          1 |
|      ZILBUSD |      ZIL/BUSD |      ZIL |    BUSD |     True |   Spot |   Margin |          |          1 |
|       ZILETH |       ZIL/ETH |      ZIL |     ETH |     True |   Spot |          |          |          1 |
|       ZILEUR |       ZIL/EUR |      ZIL |     EUR |     True |   Spot |          |          |          1 |
|       ZILTRY |       ZIL/TRY |      ZIL |     TRY |     True |   Spot |          |          |          1 |
|      ZILUSDT |      ZIL/USDT |      ZIL |    USDT |     True |   Spot |   Margin |          |          1 |
|       ZRXBTC |       ZRX/BTC |      ZRX |     BTC |     True |   Spot |   Margin |          |          1 |
|      ZRXBUSD |      ZRX/BUSD |      ZRX |    BUSD |     True |   Spot |          |          |          1 |
|       ZRXETH |       ZRX/ETH |      ZRX |     ETH |     True |   Spot |          |          |          1 |
|      ZRXUSDT |      ZRX/USDT |      ZRX |    USDT |     True |   Spot |   Margin |          |          1 |
+--------------+---------------+----------+---------+----------+--------+----------+----------+------------+
